Date,Rainfall_mm,Temperature_C,Humidity_pct,pH_Level,Turbidity_NTU,Flow_Rate_m3h,Daily_Usage_m3,Water_Availability_Level
2019-04-25,2.51,31.03,61.92,7.36,3.89,440.64,5427.9,4202.83
2019-04-26,2.09,29.94,42.86,7.18,2.79,488.75,4678.07,4932.39
2019-04-27,1.1,21.65,59.26,7.0,0.82,468.24,4786.49,4890.13
2019-04-28,0.43,23.18,47.76,7.54,2.68,506.34,4400.3,5178.56
2019-04-29,0.68,32.84,33.25,7.06,3.39,488.45,4432.07,4979.17
2019-04-30,1.31,26.91,57.3,7.29,5.08,561.81,4884.05,4708.47
2019-05-01,3.42,30.91,60.46,7.26,1.82,544.98,5001.55,4722.52
2019-05-02,3.05,39.02,62.63,7.21,3.73,547.88,4634.46,4889.68
2019-05-03,0.3,35.82,52.97,7.53,2.61,439.39,5051.38,4262.24
2019-05-04,4.24,24.83,49.83,7.17,10.69,505.53,4695.47,5231.52
2019-05-05,0.22,31.28,34.53,7.45,0.65,479.45,4584.46,4811.94
2019-05-06,5.64,33.45,73.69,7.21,4.48,482.68,4415.26,5479.66
2019-05-07,0.48,31.31,56.91,7.59,7.77,485.45,4614.44,4807.5
2019-05-08,1.16,22.76,53.5,7.21,2.46,519.79,5085.34,4575.42
2019-05-09,3.01,32.61,72.93,7.78,5.06,456.61,4730.99,4917.5
2019-05-10,0.64,31.0,66.34,7.35,0.77,530.55,5083.14,4361.01
2019-05-11,1.04,31.15,31.36,7.01,2.16,529.48,4816.83,4664.08
2019-05-12,0.45,32.11,56.81,7.35,0.5,501.76,4709.99,4693.23
2019-05-13,0.39,28.66,52.29,7.2,5.64,505.45,4694.04,4771.46
2019-05-14,2.13,35.96,70.31,7.3,1.88,532.23,5205.97,4287.46
2019-05-15,5.06,32.82,46.06,6.86,5.72,578.27,4978.87,4871.24
2019-05-16,0.32,28.66,76.96,7.02,8.35,463.61,4900.96,4557.92
2019-05-17,2.42,33.34,58.86,7.49,3.22,540.44,5265.12,4310.31
2019-05-18,1.78,26.87,48.3,6.93,1.92,552.81,5087.58,4552.88
2019-05-19,9.23,34.87,34.63,7.07,6.61,592.65,4101.21,6124.29
2019-05-20,2.01,35.68,42.13,6.93,3.04,512.95,5141.0,4346.72
2019-05-21,1.9,31.25,57.24,6.76,9.44,537.48,4694.86,4870.56
2019-05-22,3.25,25.32,63.6,7.03,4.04,605.41,4589.86,5228.99
2019-05-23,4.74,32.76,43.7,7.5,4.21,562.9,5254.04,4564.91
2019-05-24,0.88,26.21,67.72,7.18,3.57,473.73,4372.12,5191.5
2019-05-25,3.25,34.05,63.4,7.13,1.98,566.86,5182.89,4461.34
2019-05-26,0.2,30.74,45.68,7.32,3.65,512.73,4940.52,4464.96
2019-05-27,1.34,33.69,44.08,7.77,1.72,516.66,4759.5,4700.33
2019-05-28,0.62,37.6,54.98,7.54,2.94,593.4,5827.75,3482.06
2019-05-29,7.95,34.06,54.14,7.08,6.39,477.98,5408.39,4705.84
2019-05-30,1.86,28.58,64.32,7.67,3.16,452.38,4454.23,5160.62
2019-05-31,2.86,38.76,34.99,6.98,1.99,589.05,5236.6,4274.14
2019-06-01,44.93,25.37,75.18,7.03,28.89,518.65,4697.98,9287.4
2019-06-02,17.09,24.22,89.94,6.8,15.34,536.17,4971.53,6252.94
2019-06-03,28.45,25.42,64.29,7.44,15.66,603.32,4974.03,7362.16
2019-06-04,51.33,29.01,96.18,6.55,27.14,467.34,4981.48,9571.28
2019-06-05,31.51,25.29,83.21,7.65,19.37,437.46,5152.92,7492.13
2019-06-06,49.57,23.96,89.74,7.79,29.33,423.54,4734.56,9743.59
2019-06-07,18.44,32.01,100.0,7.51,11.79,432.56,4736.19,6467.89
2019-06-08,12.69,33.52,59.49,7.21,8.12,452.04,4922.04,5676.88
2019-06-09,6.11,34.97,76.5,7.29,5.08,468.5,5095.65,4816.25
2019-06-10,24.54,21.93,100.0,6.88,16.09,471.94,4456.75,7558.77
2019-06-11,43.79,32.81,73.74,7.23,23.3,431.55,5040.77,8681.99
2019-06-12,10.48,29.84,73.85,7.47,14.43,547.35,5252.42,5199.1
2019-06-13,44.78,37.11,86.6,6.66,24.41,389.93,4873.4,8862.75
2019-06-14,7.67,38.21,84.87,8.1,5.94,475.85,5331.94,4670.64
2019-06-15,12.97,40.27,98.92,7.25,7.36,439.21,5334.92,5156.83
2019-06-16,19.73,35.07,94.59,7.32,9.99,498.77,4763.67,6508.28
2019-06-17,10.81,30.58,81.66,7.32,6.96,610.4,4674.14,5795.0
2019-06-18,14.31,32.02,83.85,7.78,10.16,591.84,5058.91,5731.26
2019-06-19,46.65,33.63,94.84,7.5,25.58,460.97,5159.42,8833.17
2019-06-20,26.78,31.26,56.49,7.12,15.99,431.43,4895.57,7156.96
2019-06-21,29.99,31.83,92.85,7.11,15.12,571.92,5018.96,7343.55
2019-06-22,42.47,28.41,79.98,7.46,21.59,529.19,4616.79,9061.99
2019-06-23,6.49,41.61,93.33,7.1,9.31,446.61,4885.71,4930.74
2019-06-24,27.68,31.29,68.97,6.82,17.55,493.43,4929.49,7213.1
2019-06-25,7.74,32.94,44.81,7.15,4.27,353.2,5219.32,4895.52
2019-06-26,12.89,27.68,86.51,7.4,15.21,558.63,4912.97,5822.34
2019-06-27,9.67,39.47,82.36,7.31,5.81,597.98,4934.32,5243.71
2019-06-28,50.61,26.27,80.24,7.19,27.96,480.15,4778.87,9757.12
2019-06-29,5.35,32.45,96.65,7.34,4.5,547.92,4364.28,5522.18
2019-06-30,28.63,32.33,61.05,7.15,14.47,522.4,4874.65,7342.04
2019-07-01,11.92,24.96,82.49,7.25,7.16,459.03,4848.15,5844.73
2019-07-02,3.93,24.18,54.45,7.33,6.89,502.72,4535.76,5373.6
2019-07-03,21.47,26.54,67.14,7.02,15.57,467.42,4987.09,6628.86
2019-07-04,38.32,24.18,68.27,6.54,21.16,585.82,4660.61,8688.11
2019-07-05,27.79,27.2,83.39,7.26,14.92,573.84,5152.72,7082.72
2019-07-06,12.13,31.62,86.15,7.3,9.31,534.92,4343.78,6237.14
2019-07-07,45.99,22.85,98.38,7.17,26.25,538.77,4917.69,9224.49
2019-07-08,7.37,26.61,59.16,7.17,3.83,451.72,4729.34,5475.51
2019-07-09,4.54,33.59,66.49,7.07,4.01,562.06,4415.96,5366.18
2019-07-10,15.69,32.97,70.95,7.03,8.41,448.26,4967.25,5941.96
2019-07-11,15.82,24.18,67.15,7.62,11.82,497.46,4156.3,6942.35
2019-07-12,4.7,24.78,85.75,7.36,6.73,492.62,4483.04,5491.37
2019-07-13,28.77,35.1,66.01,7.11,17.89,414.36,4748.73,7426.63
2019-07-14,11.61,28.44,87.81,7.26,12.5,510.35,4790.99,5801.09
2019-07-15,30.77,29.62,93.27,6.94,15.6,532.31,4591.47,7893.21
2019-07-16,1.8,20.56,56.23,7.08,3.06,501.91,4557.99,5210.58
2019-07-17,12.12,25.31,100.0,7.19,8.74,462.08,4674.41,6031.06
2019-07-18,52.55,28.51,74.26,7.16,33.8,501.36,4850.73,9834.54
2019-07-19,37.06,28.24,76.36,7.58,19.9,631.0,4721.54,8419.59
2019-07-20,48.05,18.07,61.86,7.55,25.28,450.88,4989.02,9454.53
2019-07-21,17.95,28.36,80.98,7.13,10.23,472.57,4811.84,6415.72
2019-07-22,44.1,17.18,81.8,7.0,23.13,489.27,4245.09,9821.43
2019-07-23,4.21,18.06,100.0,7.28,6.12,432.84,5178.04,4881.44
2019-07-24,16.68,18.18,62.49,7.1,10.19,503.07,4545.91,6758.06
2019-07-25,7.4,31.95,98.81,7.75,7.29,409.58,5214.86,4886.27
2019-07-26,4.61,27.78,79.49,7.28,9.7,484.18,4777.21,5128.67
2019-07-27,17.12,19.06,82.84,7.09,11.05,494.52,5083.46,6247.09
2019-07-28,26.9,28.71,98.85,7.08,14.83,515.72,4744.08,7371.91
2019-07-29,7.69,29.25,93.49,7.66,9.55,478.83,4526.48,5657.21
2019-07-30,25.79,18.94,77.25,6.96,14.72,515.37,5457.04,6743.62
2019-07-31,4.2,26.05,80.54,7.28,4.96,481.09,4353.26,5546.13
2019-08-01,5.64,21.39,100.0,7.21,4.56,543.24,4580.47,5555.55
2019-08-02,29.6,26.87,78.73,7.01,17.15,475.23,4605.28,7816.94
2019-08-03,47.69,21.06,86.56,6.93,28.63,458.54,4725.21,9622.17
2019-08-04,39.42,31.44,79.43,7.28,22.43,504.0,4801.45,8511.6
2019-08-05,13.73,24.16,75.14,6.57,9.52,495.61,4515.19,4374.68
2019-08-06,40.57,16.17,77.8,7.04,25.85,512.48,4239.84,9494.1
2019-08-07,3.84,20.71,75.8,6.82,3.01,558.38,5256.66,4713.04
2019-08-08,5.38,25.26,47.15,7.44,4.88,472.86,4686.19,5346.25
2019-08-09,7.28,22.18,96.28,7.37,6.51,481.68,4246.49,6038.12
2019-08-10,22.86,25.15,68.89,7.57,17.11,486.52,4429.69,7353.52
2019-08-11,8.53,26.28,53.36,7.4,5.05,558.3,4635.97,5691.76
2019-08-12,15.03,24.97,88.89,7.08,9.3,488.63,4654.84,6348.56
2019-08-13,23.26,16.85,83.48,7.24,13.66,509.01,4162.06,7826.79
2019-08-14,28.98,26.08,77.67,7.51,17.55,519.82,5069.29,7306.92
2019-08-15,23.63,32.82,100.0,7.13,11.99,432.76,4818.28,6888.74
2019-08-16,33.55,13.55,59.98,7.5,18.06,478.04,4561.69,8522.1
2019-08-17,7.2,23.07,95.14,7.07,6.44,582.65,4546.72,5711.97
2019-08-18,17.17,24.45,57.05,7.3,9.35,540.22,4901.5,6326.41
2019-08-19,23.55,25.4,89.89,7.17,16.17,543.55,4382.97,7463.87
2019-08-20,8.87,21.94,84.92,7.3,6.66,512.95,5132.5,5315.8
2019-08-21,12.97,31.22,56.26,7.11,8.43,491.67,4905.64,5767.2
2019-08-22,34.32,21.24,76.67,7.46,21.53,467.3,4861.51,8145.2
2019-08-23,5.97,13.99,60.52,7.79,5.8,459.22,4392.28,5924.96
2019-08-24,12.09,22.89,86.61,7.57,7.99,463.86,4594.84,6156.58
2019-08-25,31.42,32.14,83.06,7.2,18.67,469.55,4852.42,7647.35
2019-08-26,14.34,14.09,95.68,7.39,9.02,462.6,4429.93,6722.04
2019-08-27,8.63,20.41,83.22,7.24,9.65,477.56,4142.56,6312.44
2019-08-28,16.56,30.83,98.97,7.61,12.38,485.44,4706.46,6332.66
2019-08-29,40.69,21.77,73.35,6.79,22.14,472.68,4147.33,9486.45
2019-08-30,32.41,21.12,87.16,7.5,21.62,425.95,5091.43,7727.06
2019-08-31,35.26,18.37,77.43,7.5,24.99,603.81,4437.56,8720.88
2019-09-01,33.55,24.03,96.31,7.38,19.33,575.15,5064.86,7809.88
2019-09-02,22.89,25.29,63.32,7.63,27.2,478.31,4678.52,7104.79
2019-09-03,23.3,24.3,65.48,6.95,16.35,525.71,5062.18,6781.94
2019-09-04,15.09,26.83,86.38,7.5,8.64,427.19,4821.51,6150.5
2019-09-05,15.24,35.04,71.88,7.33,8.08,517.84,4561.48,6261.81
2019-09-06,29.79,30.97,93.78,6.97,15.09,438.08,4730.85,7628.38
2019-09-07,10.3,26.41,73.2,7.03,5.77,462.49,5174.02,5328.13
2019-09-08,9.5,25.46,55.7,7.4,5.43,499.28,4259.96,6180.87
2019-09-09,23.15,22.8,64.25,7.22,16.41,481.7,4671.36,7187.55
2019-09-10,49.24,27.64,75.36,6.96,29.41,473.14,4539.1,9832.44
2019-09-11,8.1,21.96,72.66,7.13,5.9,515.28,4798.71,5571.68
2019-09-12,9.45,17.81,85.3,7.39,7.9,491.95,4747.02,5841.34
2019-09-13,29.08,30.87,92.25,7.3,16.54,494.06,4951.62,7338.82
2019-09-14,10.38,19.49,100.0,7.44,5.78,554.65,4962.34,5685.73
2019-09-15,12.38,35.62,88.33,6.98,7.15,578.27,4305.7,6219.92
2019-09-16,21.08,21.59,81.73,6.74,11.47,419.88,4859.53,6816.22
2019-09-17,15.0,20.91,74.77,7.04,9.03,501.3,4467.38,6614.12
2019-09-18,13.59,19.87,98.69,7.45,9.16,547.22,4621.7,6339.91
2019-09-19,4.76,31.37,69.3,6.81,5.97,578.63,4781.45,5067.49
2019-09-20,22.01,29.17,79.92,7.18,13.7,505.9,5258.62,6358.65
2019-09-21,36.0,23.44,55.93,7.31,19.36,511.8,5413.42,7717.87
2019-09-22,8.98,20.08,79.34,7.35,6.81,441.33,4771.02,5725.12
2019-09-23,14.75,32.54,99.59,6.97,8.21,502.75,4397.18,6426.79
2019-09-24,10.31,26.65,76.63,7.03,6.0,562.48,4623.22,5874.48
2019-09-25,3.38,32.2,82.65,7.38,2.87,542.79,5115.75,4577.97
2019-09-26,4.49,27.46,100.0,7.45,4.33,539.23,4648.96,5250.88
2019-09-27,2.06,18.79,100.0,7.04,3.15,432.32,4525.61,5305.07
2019-09-28,13.27,17.55,62.37,7.07,7.03,502.6,4737.3,6238.63
2019-09-29,26.08,22.64,78.8,7.16,18.64,459.22,4829.16,7325.5
2019-09-30,12.11,18.71,79.53,6.61,10.01,518.57,4721.93,6114.79
2019-10-01,1.05,37.88,67.71,6.84,4.82,429.27,4173.75,5174.15
2019-10-02,2.71,20.41,87.21,7.7,1.56,536.03,4216.26,5646.5
2019-10-03,1.1,20.43,48.89,7.33,1.89,519.01,4564.0,5137.65
2019-10-04,0.09,16.31,35.88,7.19,0.25,544.1,4258.85,5424.19
2019-10-05,0.18,24.93,25.1,6.99,7.26,504.43,4608.16,4911.25
2019-10-06,4.3,32.15,61.19,7.18,3.46,501.24,4433.18,5353.96
2019-10-07,0.84,25.37,59.17,6.93,0.6,544.15,5387.51,4188.8
2019-10-08,12.78,28.04,58.49,7.31,8.28,437.7,5350.66,5366.36
2019-10-09,2.66,35.55,31.89,7.12,4.0,511.12,4644.4,4910.72
2019-10-10,0.74,21.56,34.84,7.57,1.27,523.45,4492.35,5150.43
2019-10-11,1.83,19.66,83.78,7.91,3.17,506.44,4721.09,5068.53
2019-10-12,2.58,21.42,71.36,7.19,2.09,434.04,4835.01,4994.32
2019-10-13,2.36,25.25,22.16,7.14,3.56,479.33,4843.06,4888.18
2019-10-14,1.29,28.05,50.2,7.22,2.17,418.37,4855.5,4712.96
2019-10-15,3.15,22.55,52.41,7.48,8.98,573.42,4878.3,4985.2
2019-10-16,0.0,27.04,30.6,7.72,2.77,473.49,4787.06,4672.63
2019-10-17,4.79,20.2,53.05,7.35,4.81,452.53,4486.15,5588.46
2019-10-18,0.21,24.93,28.56,7.0,1.0,609.42,4942.08,4580.49
2019-10-19,1.19,23.55,36.37,6.86,1.41,531.2,5174.21,4473.55
2019-10-20,1.74,20.95,36.83,7.38,2.17,472.58,4304.11,5451.28
2019-10-21,1.92,24.94,65.46,7.42,2.76,476.68,4734.49,4959.3
2019-10-22,0.43,22.25,41.24,7.08,6.37,512.91,4251.55,5346.34
2019-10-23,1.66,22.23,26.18,7.1,10.68,544.6,5116.42,4604.99
2019-10-24,0.47,25.68,50.69,6.81,3.24,439.3,4882.68,4650.68
2019-10-25,0.1,29.05,50.1,7.35,5.04,546.79,4516.73,4912.25
2019-10-26,1.42,22.35,63.47,6.69,3.76,500.19,4738.4,4956.86
2019-10-27,1.6,19.8,15.87,7.53,3.6,583.21,4794.69,4969.07
2019-10-28,1.77,22.44,48.85,7.48,3.99,519.67,5081.51,4646.76
2019-10-29,1.69,28.65,53.94,7.31,3.66,495.79,4611.0,4984.78
2019-10-30,1.99,17.81,52.56,7.24,6.08,441.63,4993.82,4849.39
2019-10-31,2.28,24.54,52.34,7.02,2.54,474.95,4732.39,5004.82
2019-11-01,1.22,20.27,50.76,7.39,1.32,505.79,4686.3,5030.67
2019-11-02,0.99,22.02,44.35,7.38,5.72,509.91,4691.68,4967.02
2019-11-03,3.61,18.24,38.28,6.92,2.42,516.1,4817.38,5178.35
2019-11-04,3.05,26.58,58.03,7.65,13.68,457.16,4401.32,3371.71
2019-11-05,6.55,29.02,56.72,7.38,5.13,513.25,5212.27,4862.54
2019-11-06,1.72,21.34,66.98,6.94,3.2,472.78,4085.72,5659.22
2019-11-07,1.59,26.64,63.61,6.57,5.52,497.5,4941.79,4684.91
2019-11-08,2.65,20.59,60.76,7.63,4.64,488.51,4758.19,5094.47
2019-11-09,0.06,19.16,73.35,7.21,2.02,506.95,4255.34,5367.67
2019-11-10,1.91,18.4,38.88,7.2,2.81,530.68,4804.3,5018.44
2019-11-11,1.07,25.59,27.74,6.94,1.33,463.05,4260.76,5334.91
2019-11-12,0.31,21.28,44.65,7.46,7.57,441.56,4843.64,4761.37
2019-11-13,0.57,29.68,65.44,6.91,3.66,450.9,4425.76,5037.67
2019-11-14,0.34,24.07,47.71,7.26,0.4,532.39,4417.9,5134.21
2019-11-15,0.21,30.9,50.53,7.53,1.57,585.48,5183.68,4219.72
2019-11-16,1.63,24.13,48.31,7.41,0.99,440.43,5146.7,4533.18
2019-11-17,3.52,21.54,67.16,7.15,3.09,507.51,5245.46,4676.25
2019-11-18,4.65,27.33,38.04,6.78,7.48,487.81,4745.7,5172.82
2019-11-19,2.48,25.82,60.41,7.07,6.75,528.75,4530.68,5200.61
2019-11-20,0.01,13.73,56.3,7.36,2.78,494.29,4476.0,5250.26
2019-11-21,0.64,19.24,66.88,7.34,2.63,493.42,4108.55,5571.06
2019-11-22,2.63,19.15,49.19,7.38,7.83,485.44,4561.04,5319.52
2019-11-23,2.72,23.45,39.65,7.92,2.79,430.1,4382.95,5420.08
2019-11-24,0.82,31.43,23.21,7.37,3.15,408.7,4995.27,4458.44
2019-11-25,0.39,23.74,38.03,7.34,1.05,554.56,4735.11,4829.15
2019-11-26,2.53,21.14,54.3,6.82,1.91,526.64,4273.94,5556.65
2019-11-27,2.5,35.48,25.44,7.5,1.48,460.93,4565.81,4975.08
2019-11-28,1.19,33.76,43.63,7.14,1.4,484.92,5099.44,4343.98
2019-11-29,4.13,26.28,73.13,7.03,3.81,459.37,4544.01,5343.5
2019-11-30,1.57,23.18,36.16,7.68,13.69,462.91,4724.49,4968.82
2019-12-01,0.23,32.88,76.77,7.5,3.44,502.17,4955.87,4409.81
2019-12-02,2.42,27.48,53.57,6.82,1.95,551.07,5134.61,4557.38
2019-12-03,0.06,28.0,46.45,7.26,0.91,474.12,5076.91,4369.05
2019-12-04,0.92,21.04,55.44,7.19,3.0,534.37,4241.87,5429.57
2019-12-05,2.26,24.93,49.37,7.2,11.21,531.62,4920.88,4806.25
2019-12-06,4.48,23.54,65.92,7.74,5.43,510.72,5315.27,4661.51
2019-12-07,0.04,30.82,69.84,7.05,4.87,489.79,4667.43,4720.46
2019-12-08,0.08,24.0,50.75,6.75,4.0,507.26,4618.48,4909.25
2019-12-09,0.36,32.47,50.98,7.35,2.18,448.35,4550.42,2836.28
2019-12-10,3.62,31.19,56.46,7.29,4.06,563.54,4046.8,5690.92
2019-12-11,1.18,21.02,62.06,7.43,2.01,591.53,5000.97,4696.61
2019-12-12,4.46,21.9,56.94,7.21,4.3,464.89,4622.23,5385.54
2019-12-13,3.61,26.58,40.74,6.85,13.37,502.94,5120.02,4708.9
2019-12-14,3.45,20.71,75.29,7.09,8.68,568.17,5002.38,4928.6
2019-12-15,1.67,27.68,11.52,7.62,4.86,447.92,5361.79,4251.05
2019-12-16,0.01,16.3,69.8,7.2,3.62,468.89,5097.24,4577.76
2019-12-17,0.23,23.83,48.63,6.68,3.03,485.15,4625.02,4921.13
2019-12-18,2.25,21.2,53.72,7.9,8.44,512.55,4536.94,5263.82
2019-12-19,0.27,21.72,45.86,7.34,3.68,484.53,4995.38,4597.32
2019-12-20,0.05,24.78,58.57,7.43,13.03,524.8,5018.79,4490.85
2019-12-21,6.55,22.51,84.22,7.51,4.4,472.3,4676.59,5528.04
2019-12-22,0.48,27.59,34.9,6.9,3.09,558.6,4903.5,4592.44
2019-12-23,0.08,25.3,49.75,6.92,1.29,443.56,4358.02,5143.79
2019-12-24,3.4,29.79,72.9,6.76,8.14,469.06,4492.47,5251.62
2019-12-25,2.7,23.93,78.73,7.45,4.59,484.69,5040.6,4751.12
2019-12-26,2.73,16.45,67.71,7.14,2.14,409.28,4475.98,5468.19
2019-12-27,1.67,25.57,92.52,7.93,3.16,562.46,4618.05,5037.88
2019-12-28,4.74,33.94,51.27,7.53,5.53,492.69,5143.75,4651.14
2019-12-29,0.53,29.49,71.61,7.16,1.02,543.85,4921.74,4541.52
2019-12-30,0.1,24.4,45.95,7.56,0.27,521.38,4665.06,4856.41
2019-12-31,4.69,22.78,37.98,7.32,7.0,590.06,4687.69,5326.28
2020-01-01,3.93,28.11,68.36,7.47,5.84,492.44,5260.79,4570.28
2020-01-02,1.32,25.86,32.86,7.37,2.37,526.43,4691.55,4922.87
2020-01-03,1.91,28.49,42.9,7.41,1.16,509.23,5288.59,4332.73
2020-01-04,1.47,32.23,53.6,6.87,5.28,536.81,4886.67,4616.11
2020-01-05,2.33,23.55,38.65,6.91,2.17,452.81,4487.73,5274.67
2020-01-06,3.88,26.6,59.05,7.1,7.05,596.38,5342.25,4513.41
2020-01-07,4.11,28.59,29.31,7.13,3.24,527.88,4529.96,5309.32
2020-01-08,1.18,23.41,41.01,6.83,3.31,472.13,3996.99,5652.94
2020-01-09,0.72,29.69,54.0,6.96,2.81,498.43,4805.37,4672.36
2020-01-10,0.11,22.13,62.33,7.72,4.05,497.77,4612.65,4955.63
2020-01-11,0.45,28.29,42.99,6.8,5.03,542.02,4805.12,4674.36
2020-01-12,5.88,29.88,73.24,7.09,8.42,475.36,5161.81,4828.85
2020-01-13,6.9,25.36,58.86,6.91,6.52,441.16,4855.47,5326.94
2020-01-14,0.7,22.5,52.58,6.71,2.9,585.17,4827.7,4792.01
2020-01-15,0.85,22.8,69.46,7.31,2.52,559.84,4431.91,5196.88
2020-01-16,0.91,21.24,56.27,6.99,5.23,436.81,4288.05,5377.82
2020-01-17,0.2,30.68,64.42,7.48,6.6,435.19,5008.58,2398.34
2020-01-18,3.1,26.97,32.36,7.05,1.96,386.92,4251.31,5519.18
2020-01-19,1.11,25.2,30.64,7.69,0.92,559.98,5201.49,4405.44
2020-01-20,1.49,30.09,59.55,7.01,2.0,545.98,4746.56,4800.85
2020-01-21,0.73,15.65,56.97,7.0,1.81,566.63,4444.05,5316.07
2020-01-22,2.83,24.3,31.63,7.68,1.94,491.66,4830.01,4967.17
2020-01-23,0.31,29.32,47.49,6.87,4.96,564.29,4936.96,4507.82
2020-01-24,0.24,28.57,41.08,6.77,4.19,514.33,4728.37,4723.72
2020-01-25,4.74,24.34,45.14,7.24,4.66,576.0,4951.52,5035.23
2020-01-26,1.51,31.22,13.18,7.04,1.68,500.16,4785.97,4740.48
2020-01-27,2.64,22.39,28.65,7.17,5.77,576.16,4624.72,5191.32
2020-01-28,0.19,17.03,63.26,7.83,3.81,608.97,5072.12,4606.78
2020-01-29,0.35,22.49,77.12,7.01,2.44,457.5,5213.14,4372.29
2020-01-30,0.13,18.89,48.18,7.11,0.27,483.9,4202.38,5432.56
2020-01-31,1.81,26.12,13.29,7.31,1.6,517.3,4850.65,4807.86
2020-02-01,0.79,22.18,62.72,7.41,4.96,487.71,4720.75,4915.09
2020-02-02,2.64,31.18,89.47,7.62,4.77,522.37,4885.42,4754.94
2020-02-03,0.35,32.96,52.54,7.12,1.84,451.18,4311.84,5064.0
2020-02-04,1.44,17.2,50.09,7.19,2.94,542.64,4108.37,5691.8
2020-02-05,0.01,24.77,31.61,7.43,2.24,448.9,5207.15,4298.61
2020-02-06,0.24,27.15,49.14,7.0,3.22,487.96,5216.76,4264.2
2020-02-07,0.43,30.57,47.28,7.35,2.89,441.42,4674.12,4757.32
2020-02-08,0.42,23.83,30.45,7.22,4.47,491.47,4960.79,4604.97
2020-02-09,5.31,17.96,56.34,6.91,3.2,407.61,4539.16,5632.36
2020-02-10,0.85,19.89,70.75,7.84,1.28,507.64,4649.27,5037.53
2020-02-11,2.96,37.64,66.07,7.36,10.47,573.52,4880.37,4663.26
2020-02-12,0.57,20.37,80.56,7.06,5.05,613.2,5185.29,4463.93
2020-02-13,0.1,23.43,20.77,7.33,1.76,482.76,5031.78,4509.23
2020-02-14,0.56,19.96,46.54,7.28,2.29,556.33,4857.74,4799.66
2020-02-15,0.8,28.5,65.21,7.53,6.37,519.5,5032.93,4477.16
2020-02-16,4.66,32.52,36.41,6.99,2.8,400.89,4816.87,4998.83
2020-02-17,1.56,28.59,70.88,7.23,5.11,451.07,5104.79,4479.15
2020-02-18,18.34,27.59,52.37,7.63,10.13,473.17,5147.85,6133.84
2020-02-19,1.93,30.18,59.9,7.13,3.63,469.51,4930.76,4658.92
2020-02-20,0.08,16.75,37.93,6.9,1.05,473.53,4799.02,4874.17
2020-02-21,1.43,33.31,25.7,7.1,5.45,519.34,4847.61,4628.85
2020-02-22,0.57,26.77,44.92,7.32,1.16,516.75,4553.35,4968.08
2020-02-23,2.02,25.34,42.34,7.37,2.89,503.11,4830.11,4865.34
2020-02-24,0.93,26.37,45.21,6.91,4.37,588.55,4703.33,4862.18
2020-02-25,2.53,33.57,81.82,7.39,2.68,460.75,5010.06,4571.85
2020-02-26,0.36,22.12,57.68,6.9,0.96,512.32,4822.7,4771.06
2020-02-27,3.19,23.49,42.78,7.7,3.23,503.46,4836.44,5012.86
2020-02-28,0.82,22.62,48.67,7.38,3.8,477.29,5420.11,4209.18
2020-02-29,0.04,24.94,53.41,6.97,1.0,457.56,4809.55,4695.7
2020-03-01,5.08,31.4,58.37,6.89,3.36,564.9,5001.64,4878.7
2020-03-02,7.42,36.81,70.22,7.06,7.24,404.85,4801.55,5204.73
2020-03-03,0.88,30.84,92.65,7.0,1.25,466.98,5563.89,3907.4
2020-03-04,2.82,33.66,61.62,7.16,2.7,491.06,4795.65,4813.2
2020-03-05,4.39,33.65,53.0,7.1,2.48,485.67,5019.18,4746.84
2020-03-06,0.33,35.12,68.07,7.31,3.44,478.39,5091.88,4238.4
2020-03-07,0.37,33.84,39.42,7.03,4.05,517.27,4994.98,4365.22
2020-03-08,1.34,30.68,37.29,7.44,5.68,469.2,4631.33,4889.21
2020-03-09,0.68,25.97,52.74,7.08,1.51,525.64,4535.12,5013.1
2020-03-10,2.11,25.23,40.99,7.47,4.26,614.68,5039.76,4666.63
2020-03-11,0.54,27.45,61.57,6.88,0.76,439.46,4989.32,4515.5
2020-03-12,0.01,27.9,76.03,7.33,6.36,577.54,4690.34,4752.33
2020-03-13,2.38,26.87,50.23,6.47,6.27,358.04,4594.85,5105.88
2020-03-14,1.71,35.41,59.02,7.19,3.69,440.02,5020.49,4442.39
2020-03-15,2.45,17.2,51.02,6.82,10.31,566.5,5571.9,4329.43
2020-03-16,5.09,33.1,27.5,6.91,5.28,514.74,4440.91,5406.46
2020-03-17,0.55,35.12,46.0,7.49,4.68,466.97,4776.26,4576.48
2020-03-18,2.5,29.87,45.87,7.05,4.34,531.11,4754.77,4897.77
2020-03-19,0.39,28.33,44.89,7.22,3.16,473.02,4577.29,4895.3
2020-03-20,0.63,31.25,46.46,6.83,2.29,566.8,4222.51,5215.62
2020-03-21,4.19,32.87,71.47,6.99,4.96,468.74,5200.04,4561.38
2020-03-22,5.79,38.6,77.25,6.94,6.38,516.83,5238.83,4568.08
2020-03-23,0.57,33.26,51.08,8.0,0.83,479.1,4798.5,4593.14
2020-03-24,0.26,27.71,44.77,7.19,1.71,498.02,4629.72,4841.87
2020-03-25,6.62,31.09,32.29,7.03,4.0,455.2,4995.04,5045.58
2020-03-26,0.95,32.89,57.88,7.05,2.89,453.14,4993.82,4443.59
2020-03-27,1.66,28.49,68.03,6.79,5.72,524.43,5014.92,4581.81
2020-03-28,12.67,22.46,53.16,7.37,8.29,485.32,4641.53,6176.4
